,Filename,Label,Prediction1,Prediction3a,Prediction3a_prob,Prediction3b,Prediction3b_prob,Prediction3c,Prediction3c_prob
2868,images_genus_shuffled_aspect_416/Quedius/Quedius nigrocaeruleus_10.jpg,Quedius,Quedius,Tasgius,3.1587297e-07,Acylophorus,6.431999e-06,Quedius,0.9999927
2869,images_genus_shuffled_aspect_416/Quedius/Quedius nigrocaeruleus_14.jpg,Quedius,Quedius,Acylophorus,0.00023191879,Philonthus,0.0007825371,Quedius,0.99877447
2870,images_genus_shuffled_aspect_416/Quedius/Quedius nigrocaeruleus_18.jpg,Quedius,Quedius,Acylophorus,0.004682303,Velleius,0.0052647153,Quedius,0.9870302
2871,images_genus_shuffled_aspect_416/Quedius/Quedius nitipennis_15.jpg,Quedius,Quedius,Heterothops,1.4860691e-06,Othius,2.6532955e-06,Quedius,0.9999945
2872,images_genus_shuffled_aspect_416/Quedius/Quedius nitipennis_23.jpg,Quedius,Quedius,Erichsonius,7.5012194e-06,Philonthus,0.00032601174,Quedius,0.99964786
2873,images_genus_shuffled_aspect_416/Quedius/Quedius nitipennis_27.jpg,Quedius,Quedius,Atrecus,4.5109136e-06,Othius,2.1662858e-05,Quedius,0.9999702
2874,images_genus_shuffled_aspect_416/Quedius/Quedius nitipennis_28.jpg,Quedius,Quedius,Bisnius,4.5077527e-06,Philonthus,5.3614654e-05,Quedius,0.9999367
2875,images_genus_shuffled_aspect_416/Quedius/Quedius nitipennis_30.jpg,Quedius,Quedius,Othius,1.7142115e-06,Philonthus,1.6432554e-05,Quedius,0.9999796
2876,images_genus_shuffled_aspect_416/Quedius/Quedius nitipennis_33.jpg,Quedius,Quedius,Acylophorus,1.7563303e-06,Philonthus,8.853757e-05,Quedius,0.9999076
2877,images_genus_shuffled_aspect_416/Quedius/Quedius nitipennis_37.jpg,Quedius,Quedius,Euryporus,2.6514385e-07,Philonthus,9.440449e-07,Quedius,0.9999987
2878,images_genus_shuffled_aspect_416/Quedius/Quedius nitipennis_38.jpg,Quedius,Quedius,Philonthus,7.730302e-06,Bisnius,1.1943992e-05,Quedius,0.99997354
2879,images_genus_shuffled_aspect_416/Quedius/Quedius nitipennis_42.jpg,Quedius,Quedius,Euryporus,1.2335043e-06,Philonthus,3.186814e-06,Quedius,0.9999938
2880,images_genus_shuffled_aspect_416/Quedius/Quedius nitipennis_50.jpg,Quedius,Quedius,Othius,5.067007e-08,Philonthus,4.5147706e-07,Quedius,0.9999994
2881,images_genus_shuffled_aspect_416/Quedius/Quedius nitipennis_53.jpg,Quedius,Quedius,Acylophorus,0.00037817063,Philonthus,0.025023865,Quedius,0.97414
2882,images_genus_shuffled_aspect_416/Quedius/Quedius nitipennis_61.jpg,Quedius,Quedius,Rugilus,3.474226e-07,Philonthus,3.3497015e-06,Quedius,0.9999949
2883,images_genus_shuffled_aspect_416/Quedius/Quedius nitipennis_65.jpg,Quedius,Quedius,Heterothops,4.7728518e-06,Philonthus,2.3652592e-05,Quedius,0.9999683
2884,images_genus_shuffled_aspect_416/Quedius/Quedius nitipennis_69.jpg,Quedius,Quedius,Othius,4.0866416e-07,Philonthus,1.0668077e-05,Quedius,0.9999875
2885,images_genus_shuffled_aspect_416/Quedius/Quedius nitipennis_71.jpg,Quedius,Quedius,Philonthus,2.990468e-08,Othius,6.720665e-08,Quedius,0.99999976
2886,images_genus_shuffled_aspect_416/Quedius/Quedius nitipennis_8.jpg,Quedius,Quedius,Bisnius,2.5492002e-06,Philonthus,1.8533106e-05,Quedius,0.99997747
2887,images_genus_shuffled_aspect_416/Quedius/Quedius persimilis_16.jpg,Quedius,Quedius,Philonthus,7.2456805e-07,Heterothops,2.5731224e-06,Quedius,0.9999957
2888,images_genus_shuffled_aspect_416/Quedius/Quedius persimilis_20.jpg,Quedius,Quedius,Othius,1.9206459e-07,Philonthus,2.9543085e-07,Quedius,0.99999905
2889,images_genus_shuffled_aspect_416/Quedius/Quedius persimilis_33.jpg,Quedius,Quedius,Tetartopeus,3.9310688e-08,Acylophorus,1.06548384e-07,Quedius,0.9999999
2890,images_genus_shuffled_aspect_416/Quedius/Quedius persimilis_34.jpg,Quedius,Quedius,Acylophorus,1.1147578e-06,Heterothops,9.1341935e-06,Quedius,0.9999881
2891,images_genus_shuffled_aspect_416/Quedius/Quedius persimilis_35.jpg,Quedius,Quedius,Othius,0.0013116606,Erichsonius,0.0021197097,Quedius,0.99565214
2892,images_genus_shuffled_aspect_416/Quedius/Quedius persimilis_37.jpg,Quedius,Quedius,Philonthus,2.2248835e-06,Lithocharis,1.2792226e-05,Quedius,0.9999821
2893,images_genus_shuffled_aspect_416/Quedius/Quedius persimilis_38.jpg,Quedius,Quedius,Othius,9.669791e-08,Erichsonius,1.1725498e-06,Quedius,0.99999833
2894,images_genus_shuffled_aspect_416/Quedius/Quedius persimilis_48.jpg,Quedius,Quedius,Philonthus,2.2356588e-07,Erichsonius,6.995185e-07,Quedius,0.9999989
2895,images_genus_shuffled_aspect_416/Quedius/Quedius persimilis_49.jpg,Quedius,Quedius,Lithocharis,3.6625024e-06,Philonthus,2.2761531e-05,Quedius,0.99995863
2896,images_genus_shuffled_aspect_416/Quedius/Quedius persimilis_55.jpg,Quedius,Quedius,Acylophorus,2.6155961e-08,Philonthus,1.4269256e-07,Quedius,0.99999976
2897,images_genus_shuffled_aspect_416/Quedius/Quedius persimilis_6.jpg,Quedius,Quedius,Philonthus,1.5949405e-05,Heterothops,6.0829978e-05,Quedius,0.9999162
2898,images_genus_shuffled_aspect_416/Quedius/Quedius picipes_12.jpg,Quedius,Quedius,Paederus,1.2085303e-07,Acylophorus,1.5997804e-07,Quedius,0.9999994
2899,images_genus_shuffled_aspect_416/Quedius/Quedius picipes_16.jpg,Quedius,Quedius,Othius,1.3875818e-06,Euryporus,1.513307e-06,Quedius,0.9999938
2900,images_genus_shuffled_aspect_416/Quedius/Quedius picipes_17.jpg,Quedius,Quedius,Acylophorus,1.355073e-06,Euryporus,3.1918785e-06,Quedius,0.99999297
2901,images_genus_shuffled_aspect_416/Quedius/Quedius picipes_21.jpg,Quedius,Quedius,Paederus,1.9901495e-06,Euryporus,1.1491535e-05,Quedius,0.9999814
2902,images_genus_shuffled_aspect_416/Quedius/Quedius picipes_28.jpg,Quedius,Quedius,Tasgius,3.5520678e-08,Euryporus,4.114047e-08,Quedius,0.99999976
2903,images_genus_shuffled_aspect_416/Quedius/Quedius picipes_39.jpg,Quedius,Quedius,Velleius,4.378803e-06,Tasgius,6.217839e-06,Quedius,0.99998236
2904,images_genus_shuffled_aspect_416/Quedius/Quedius picipes_44.jpg,Quedius,Quedius,Velleius,2.4454125e-06,Othius,5.363712e-06,Quedius,0.999987
2905,images_genus_shuffled_aspect_416/Quedius/Quedius picipes_46.jpg,Quedius,Quedius,Acylophorus,3.5850958e-06,Euryporus,5.9085833e-05,Quedius,0.99992895
2906,images_genus_shuffled_aspect_416/Quedius/Quedius picipes_47.jpg,Quedius,Quedius,Euryporus,1.544281e-06,Othius,2.065361e-06,Quedius,0.9999931
2907,images_genus_shuffled_aspect_416/Quedius/Quedius picipes_48.jpg,Quedius,Quedius,Velleius,1.2966218e-06,Euryporus,1.392349e-06,Quedius,0.9999939
2908,images_genus_shuffled_aspect_416/Quedius/Quedius picipes_59.jpg,Quedius,Quedius,Acylophorus,9.448348e-06,Euryporus,2.1503816e-05,Quedius,0.99995995
2909,images_genus_shuffled_aspect_416/Quedius/Quedius picipes_9.jpg,Quedius,Quedius,Acylophorus,3.2144266e-07,Euryporus,1.2979599e-06,Quedius,0.9999975
2910,images_genus_shuffled_aspect_416/Quedius/Quedius puncticollis_10.jpg,Quedius,Quedius,Philonthus,1.3072042e-05,Othius,2.2302596e-05,Quedius,0.99994314
2911,images_genus_shuffled_aspect_416/Quedius/Quedius puncticollis_16.jpg,Quedius,Quedius,Atrecus,2.1918624e-06,Othius,3.1831366e-06,Quedius,0.9999913
2912,images_genus_shuffled_aspect_416/Quedius/Quedius puncticollis_19.jpg,Quedius,Quedius,Platydracus,1.6210385e-06,Othius,6.594183e-06,Quedius,0.99998724
2913,images_genus_shuffled_aspect_416/Quedius/Quedius puncticollis_35.jpg,Quedius,Quedius,Philonthus,5.055427e-06,Othius,7.841388e-06,Quedius,0.9999745
2914,images_genus_shuffled_aspect_416/Quedius/Quedius puncticollis_40.jpg,Quedius,Quedius,Velleius,1.2260745e-05,Philonthus,0.00010329827,Quedius,0.9998597
2915,images_genus_shuffled_aspect_416/Quedius/Quedius puncticollis_45.jpg,Quedius,Quedius,Othius,6.2214366e-07,Megalinus,8.319393e-07,Quedius,0.99999774
2916,images_genus_shuffled_aspect_416/Quedius/Quedius puncticollis_46.jpg,Quedius,Quedius,Gyrohypnus,3.2713004e-07,Othius,1.9471975e-06,Quedius,0.99999714
2917,images_genus_shuffled_aspect_416/Quedius/Quedius puncticollis_51.jpg,Quedius,Quedius,Megalinus,2.9775053e-06,Philonthus,3.2310932e-06,Quedius,0.99999106
2918,images_genus_shuffled_aspect_416/Quedius/Quedius puncticollis_56.jpg,Quedius,Quedius,Megalinus,2.3899662e-05,Achenium,0.00023548135,Quedius,0.999736
2919,images_genus_shuffled_aspect_416/Quedius/Quedius puncticollis_58.jpg,Quedius,Quedius,Othius,2.5846732e-06,Megalinus,3.7089076e-06,Quedius,0.99998474
2920,images_genus_shuffled_aspect_416/Quedius/Quedius puncticollis_59.jpg,Quedius,Quedius,Atrecus,9.6266685e-06,Othius,4.9235336e-05,Quedius,0.99993575
2921,images_genus_shuffled_aspect_416/Quedius/Quedius puncticollis_66.jpg,Quedius,Quedius,Othius,3.5971602e-06,Philonthus,6.9095354e-06,Quedius,0.9999831
2922,images_genus_shuffled_aspect_416/Quedius/Quedius puncticollis_67.jpg,Quedius,Quedius,Platydracus,6.2607432e-06,Othius,8.635406e-05,Quedius,0.9998903
2923,images_genus_shuffled_aspect_416/Quedius/Quedius puncticollis_68.jpg,Quedius,Quedius,Paederus,3.1560505e-06,Philonthus,6.055018e-05,Quedius,0.99993134
2924,images_genus_shuffled_aspect_416/Quedius/Quedius puncticollis_69.jpg,Quedius,Quedius,Philonthus,0.0001410659,Othius,0.00035684294,Quedius,0.9994326
2925,images_genus_shuffled_aspect_416/Quedius/Quedius puncticollis_78.jpg,Quedius,Quedius,Platydracus,2.1679652e-05,Velleius,2.184504e-05,Quedius,0.99989915
2926,images_genus_shuffled_aspect_416/Quedius/Quedius scintillans_13.jpg,Quedius,Quedius,Acylophorus,4.4207576e-05,Philonthus,5.0583705e-05,Quedius,0.99985397
2927,images_genus_shuffled_aspect_416/Quedius/Quedius scintillans_22.jpg,Quedius,Quedius,Cafius,1.9557461e-08,Gyrohypnus,5.178813e-07,Quedius,0.9999995
2928,images_genus_shuffled_aspect_416/Quedius/Quedius scintillans_23.jpg,Quedius,Quedius,Erichsonius,8.81585e-08,Othius,1.2628026e-07,Quedius,0.99999964
2929,images_genus_shuffled_aspect_416/Quedius/Quedius scintillans_27.jpg,Quedius,Quedius,Lithocharis,1.1104431e-06,Euryporus,2.2113556e-06,Quedius,0.99999535
2930,images_genus_shuffled_aspect_416/Quedius/Quedius scintillans_30.jpg,Quedius,Quedius,Acylophorus,4.4704775e-05,Heterothops,8.629933e-05,Quedius,0.9998267
2931,images_genus_shuffled_aspect_416/Quedius/Quedius scintillans_34.jpg,Quedius,Quedius,Gyrohypnus,8.113022e-07,Othius,1.5576504e-06,Quedius,0.9999968
2932,images_genus_shuffled_aspect_416/Quedius/Quedius scintillans_39.jpg,Quedius,Quedius,Acylophorus,4.601312e-07,Heterothops,6.676083e-06,Quedius,0.99999213
2933,images_genus_shuffled_aspect_416/Quedius/Quedius scintillans_41.jpg,Quedius,Quedius,Othius,3.1864598e-08,Lithocharis,3.930185e-08,Quedius,1.0
2934,images_genus_shuffled_aspect_416/Quedius/Quedius scintillans_45.jpg,Quedius,Quedius,Lithocharis,2.8239103e-06,Othius,0.000109742396,Quedius,0.9998795
2935,images_genus_shuffled_aspect_416/Quedius/Quedius scintillans_61.jpg,Quedius,Quedius,Philonthus,2.370449e-07,Heterothops,7.5132897e-07,Quedius,0.9999982
2936,images_genus_shuffled_aspect_416/Quedius/Quedius scintillans_62.jpg,Quedius,Quedius,Heterothops,1.9219067e-07,Philonthus,2.1376168e-07,Quedius,0.99999917
2937,images_genus_shuffled_aspect_416/Quedius/Quedius scintillans_65.jpg,Quedius,Quedius,Lithocharis,3.373325e-07,Heterothops,8.2868996e-07,Quedius,0.9999982
2938,images_genus_shuffled_aspect_416/Quedius/Quedius scintillans_73.jpg,Quedius,Quedius,Philonthus,3.2050539e-06,Heterothops,4.7407934e-06,Quedius,0.99998
2939,images_genus_shuffled_aspect_416/Quedius/Quedius scintillans_75.jpg,Quedius,Quedius,Othius,5.700783e-07,Philonthus,1.1558117e-06,Quedius,0.99999714
2940,images_genus_shuffled_aspect_416/Quedius/Quedius scintillans_81.jpg,Quedius,Quedius,Erichsonius,6.230579e-08,Heterothops,1.2138048e-07,Quedius,0.99999976
2941,images_genus_shuffled_aspect_416/Quedius/Quedius scintillans_84.jpg,Quedius,Quedius,Lithocharis,2.5138297e-06,Heterothops,0.00020874396,Quedius,0.9997819
2942,images_genus_shuffled_aspect_416/Quedius/Quedius scintillans_86.jpg,Quedius,Quedius,Heterothops,2.0134803e-05,Philonthus,0.0010702176,Quedius,0.9988487
2943,images_genus_shuffled_aspect_416/Quedius/Quedius scintillans_87.jpg,Quedius,Quedius,Gyrohypnus,1.7759796e-06,Philonthus,5.938009e-06,Quedius,0.9999887
2944,images_genus_shuffled_aspect_416/Quedius/Quedius scitus_15.jpg,Quedius,Quedius,Atrecus,2.248453e-05,Lithocharis,7.838888e-05,Quedius,0.99988306
2945,images_genus_shuffled_aspect_416/Quedius/Quedius scitus_23.jpg,Quedius,Quedius,Lithocharis,1.0260937e-06,Acylophorus,2.4012063e-06,Quedius,0.9999939
2946,images_genus_shuffled_aspect_416/Quedius/Quedius scitus_25.jpg,Quedius,Quedius,Atrecus,1.111049e-06,Lithocharis,3.5022795e-06,Quedius,0.99999344
2947,images_genus_shuffled_aspect_416/Quedius/Quedius scitus_36.jpg,Quedius,Quedius,Lithocharis,1.5120119e-06,Atrecus,3.210292e-05,Quedius,0.9999653
2948,images_genus_shuffled_aspect_416/Quedius/Quedius scitus_4.jpg,Quedius,Quedius,Lithocharis,1.0096246e-05,Atrecus,5.6412697e-05,Quedius,0.99993
2949,images_genus_shuffled_aspect_416/Quedius/Quedius scitus_41.jpg,Quedius,Quedius,Othius,0.00016942601,Medon,0.00082138664,Quedius,0.9987018
2950,images_genus_shuffled_aspect_416/Quedius/Quedius scitus_5.jpg,Quedius,Quedius,Atrecus,2.616731e-06,Othius,5.796703e-06,Quedius,0.99998724
2951,images_genus_shuffled_aspect_416/Quedius/Quedius scitus_6.jpg,Quedius,Quedius,Lithocharis,1.9475872e-05,Atrecus,0.00020505466,Quedius,0.99975806
2952,images_genus_shuffled_aspect_416/Quedius/Quedius scitus_8.jpg,Quedius,Quedius,Atrecus,1.3899258e-07,Acylophorus,1.393706e-07,Quedius,0.99999976
2953,images_genus_shuffled_aspect_416/Quedius/Quedius semiaeneus_15.jpg,Quedius,Quedius,Euryporus,1.9559993e-06,Philonthus,3.3652586e-06,Quedius,0.9999926
2954,images_genus_shuffled_aspect_416/Quedius/Quedius semiaeneus_16.jpg,Quedius,Quedius,Euryporus,1.4650693e-06,Philonthus,3.7567556e-06,Quedius,0.9999924
2955,images_genus_shuffled_aspect_416/Quedius/Quedius semiaeneus_19.jpg,Quedius,Quedius,Acylophorus,9.360826e-06,Heterothops,3.4702494e-05,Quedius,0.9999262
2956,images_genus_shuffled_aspect_416/Quedius/Quedius semiaeneus_20.jpg,Quedius,Quedius,Rugilus,2.3584757e-06,Philonthus,2.1856302e-05,Quedius,0.99997103
2957,images_genus_shuffled_aspect_416/Quedius/Quedius semiaeneus_31.jpg,Quedius,Quedius,Bisnius,8.147644e-06,Philonthus,0.00015329236,Quedius,0.99983346
2958,images_genus_shuffled_aspect_416/Quedius/Quedius semiaeneus_39.jpg,Quedius,Quedius,Platydracus,1.0062812e-06,Philonthus,1.0745205e-06,Quedius,0.9999943
2959,images_genus_shuffled_aspect_416/Quedius/Quedius semiaeneus_41.jpg,Quedius,Quedius,Acylophorus,3.485484e-07,Euryporus,3.5417705e-07,Quedius,0.99999905
2960,images_genus_shuffled_aspect_416/Quedius/Quedius semiaeneus_44.jpg,Quedius,Quedius,Bisnius,1.0778482e-05,Philonthus,0.0003112239,Quedius,0.99966335
2961,images_genus_shuffled_aspect_416/Quedius/Quedius semiaeneus_46.jpg,Quedius,Quedius,Heterothops,3.7815855e-05,Bisnius,5.6957248e-05,Quedius,0.9998617
2962,images_genus_shuffled_aspect_416/Quedius/Quedius semiobscurus_10.jpg,Quedius,Quedius,Euryporus,8.729482e-07,Acylophorus,3.5954606e-06,Quedius,0.9999939
2963,images_genus_shuffled_aspect_416/Quedius/Quedius semiobscurus_15.jpg,Quedius,Quedius,Euryporus,8.306779e-06,Philonthus,0.000433197,Quedius,0.9995443
2964,images_genus_shuffled_aspect_416/Quedius/Quedius semiobscurus_16.jpg,Quedius,Quedius,Othius,3.3927225e-07,Euryporus,5.3939635e-07,Quedius,0.99999857
2965,images_genus_shuffled_aspect_416/Quedius/Quedius semiobscurus_23.jpg,Quedius,Quedius,Acylophorus,1.5167916e-05,Euryporus,3.8079732e-05,Quedius,0.9999281
2966,images_genus_shuffled_aspect_416/Quedius/Quedius semiobscurus_26.jpg,Quedius,Quedius,Philonthus,5.8496494e-07,Acylophorus,1.0015863e-06,Quedius,0.9999974
2967,images_genus_shuffled_aspect_416/Quedius/Quedius semiobscurus_29.jpg,Quedius,Quedius,Philonthus,2.7334454e-07,Acylophorus,6.9479853e-07,Quedius,0.9999988
2968,images_genus_shuffled_aspect_416/Quedius/Quedius semiobscurus_36.jpg,Quedius,Quedius,Philonthus,3.886501e-06,Heterothops,8.385121e-06,Quedius,0.99998176
2969,images_genus_shuffled_aspect_416/Quedius/Quedius semiobscurus_39.jpg,Quedius,Quedius,Euryporus,9.8642295e-06,Acylophorus,2.0269597e-05,Quedius,0.9999547
2970,images_genus_shuffled_aspect_416/Quedius/Quedius simplicifrons_11.jpg,Quedius,Quedius,Euryporus,5.381524e-07,Velleius,6.5407944e-06,Quedius,0.9999918
2971,images_genus_shuffled_aspect_416/Quedius/Quedius simplicifrons_15.jpg,Quedius,Quedius,Acylophorus,5.411304e-07,Velleius,1.8642037e-06,Quedius,0.9999962
2972,images_genus_shuffled_aspect_416/Quedius/Quedius simplicifrons_16.jpg,Quedius,Quedius,Othius,1.7719155e-07,Tasgius,1.9362128e-07,Quedius,0.9999994
2973,images_genus_shuffled_aspect_416/Quedius/Quedius simplicifrons_19.jpg,Quedius,Quedius,Velleius,6.77284e-07,Tasgius,3.002051e-06,Quedius,0.9999945
2974,images_genus_shuffled_aspect_416/Quedius/Quedius simplicifrons_26.jpg,Quedius,Quedius,Acylophorus,1.9037317e-06,Velleius,2.2362299e-06,Quedius,0.9999926
2975,images_genus_shuffled_aspect_416/Quedius/Quedius simplicifrons_29.jpg,Quedius,Quedius,Acylophorus,2.8201345e-08,Tasgius,1.6492685e-07,Quedius,0.99999976
2976,images_genus_shuffled_aspect_416/Quedius/Quedius simplicifrons_7.jpg,Quedius,Quedius,Platydracus,1.2407205e-05,Velleius,2.162553e-05,Quedius,0.99994695
2977,images_genus_shuffled_aspect_416/Quedius/Quedius suturalis_12.jpg,Quedius,Quedius,Acylophorus,3.251543e-07,Lithocharis,9.523327e-07,Quedius,0.999998
2978,images_genus_shuffled_aspect_416/Quedius/Quedius suturalis_24.jpg,Quedius,Quedius,Acylophorus,1.4526218e-07,Atrecus,1.6089197e-07,Quedius,0.99999964
2979,images_genus_shuffled_aspect_416/Quedius/Quedius suturalis_26.jpg,Quedius,Quedius,Lithocharis,4.5543284e-06,Atrecus,2.064335e-05,Quedius,0.9999745
2980,images_genus_shuffled_aspect_416/Quedius/Quedius suturalis_29.jpg,Quedius,Quedius,Acylophorus,3.8967232e-06,Lithocharis,6.3718053e-06,Quedius,0.99996674
2981,images_genus_shuffled_aspect_416/Quedius/Quedius suturalis_34.jpg,Quedius,Quedius,Acylophorus,1.68961e-08,Paederus,1.9250516e-08,Quedius,1.0
2982,images_genus_shuffled_aspect_416/Quedius/Quedius suturalis_39.jpg,Quedius,Quedius,Othius,2.5020924e-08,Lithocharis,3.3732583e-08,Quedius,1.0
2983,images_genus_shuffled_aspect_416/Quedius/Quedius suturalis_41.jpg,Quedius,Quedius,Philonthus,7.587067e-05,Acylophorus,0.00010939952,Quedius,0.9996265
2984,images_genus_shuffled_aspect_416/Quedius/Quedius suturalis_52.jpg,Quedius,Quedius,Othius,2.502998e-07,Gyrohypnus,2.9600275e-07,Quedius,0.9999989
2985,images_genus_shuffled_aspect_416/Quedius/Quedius suturalis_64.jpg,Quedius,Quedius,Euryporus,0.010613864,Acylophorus,0.17391752,Quedius,0.8150181
2986,images_genus_shuffled_aspect_416/Quedius/Quedius suturalis_65.jpg,Quedius,Quedius,Lithocharis,8.1481295e-07,Acylophorus,8.8650626e-07,Quedius,0.99999654
2987,images_genus_shuffled_aspect_416/Quedius/Quedius suturalis_66.jpg,Quedius,Quedius,Acylophorus,1.1204807e-07,Lithocharis,4.7637573e-07,Quedius,0.9999994
2988,images_genus_shuffled_aspect_416/Quedius/Quedius suturalis_69.jpg,Quedius,Quedius,Othius,9.8443115e-06,Lithocharis,1.0771794e-05,Quedius,0.99997246
2989,images_genus_shuffled_aspect_416/Quedius/Quedius suturalis_78.jpg,Quedius,Quedius,Philonthus,2.0194559e-05,Atrecus,3.207032e-05,Quedius,0.999905
2990,images_genus_shuffled_aspect_416/Quedius/Quedius suturalis_8.jpg,Quedius,Quedius,Paederus,0.0001707821,Atrecus,0.00064791885,Quedius,0.999008
2991,images_genus_shuffled_aspect_416/Quedius/Quedius suturalis_9.jpg,Quedius,Quedius,Acylophorus,1.2888662e-08,Atrecus,4.9828998e-08,Quedius,1.0
2992,images_genus_shuffled_aspect_416/Quedius/Quedius truncicola_13.jpg,Quedius,Quedius,Velleius,1.5615443e-06,Atrecus,1.804128e-05,Quedius,0.99997485
2993,images_genus_shuffled_aspect_416/Quedius/Quedius truncicola_2.jpg,Quedius,Quedius,Paederus,0.00014951751,Atrecus,0.005146071,Quedius,0.9946765
2994,images_genus_shuffled_aspect_416/Quedius/Quedius truncicola_21.jpg,Quedius,Quedius,Ocypus,1.9881785e-05,Velleius,0.00023979232,Quedius,0.9997081
2995,images_genus_shuffled_aspect_416/Quedius/Quedius truncicola_4.jpg,Quedius,Quedius,Othius,8.351047e-06,Velleius,9.438912e-06,Quedius,0.9999573
2996,images_genus_shuffled_aspect_416/Quedius/Quedius umbrinus_10.jpg,Quedius,Quedius,Philonthus,4.120978e-05,Othius,0.0003547097,Quedius,0.9995931
2997,images_genus_shuffled_aspect_416/Quedius/Quedius umbrinus_11.jpg,Quedius,Quedius,Euryporus,4.0550796e-07,Philonthus,4.87587e-07,Quedius,0.9999982
2998,images_genus_shuffled_aspect_416/Quedius/Quedius umbrinus_13.jpg,Quedius,Quedius,Euryporus,4.00053e-07,Acylophorus,1.6351008e-06,Quedius,0.9999969
2999,images_genus_shuffled_aspect_416/Quedius/Quedius umbrinus_16.jpg,Quedius,Quedius,Acylophorus,2.2587528e-06,Euryporus,3.5991168e-06,Quedius,0.9999927
3000,images_genus_shuffled_aspect_416/Quedius/Quedius umbrinus_33.jpg,Quedius,Quedius,Acylophorus,6.826318e-08,Euryporus,1.9723429e-07,Quedius,0.99999976
3001,images_genus_shuffled_aspect_416/Quedius/Quedius umbrinus_39.jpg,Quedius,Quedius,Euryporus,2.3922421e-05,Acylophorus,0.00010292738,Quedius,0.99985623
3002,images_genus_shuffled_aspect_416/Quedius/Quedius umbrinus_41.jpg,Quedius,Quedius,Philonthus,3.2531167e-05,Euryporus,4.327083e-05,Quedius,0.9999056
3003,images_genus_shuffled_aspect_416/Quedius/Quedius umbrinus_46.jpg,Quedius,Quedius,Euryporus,2.5094764e-06,Philonthus,2.6950507e-05,Quedius,0.9999646
3004,images_genus_shuffled_aspect_416/Quedius/Quedius umbrinus_48.jpg,Quedius,Quedius,Acylophorus,2.1324187e-05,Euryporus,3.1977685e-05,Quedius,0.9999343
3005,images_genus_shuffled_aspect_416/Quedius/Quedius umbrinus_50.jpg,Quedius,Quedius,Lithocharis,0.012689716,Othius,0.016071646,Quedius,0.96102595
