Filename,Prediction1,Prediction3
images_genus/Ocypus/Ocypus aeneocephalus_12.jpg,Rugilus,"[('Bisnius', 0.068559565), ('Lithocharis', 0.13308789), ('Rugilus', 0.3289524)]"
images_genus/Ocypus/Ocypus aeneocephalus_4.jpg,Rugilus,"[('Bisnius', 0.06950865), ('Lithocharis', 0.1296389), ('Rugilus', 0.33858868)]"
images_genus/Ocypus/Ocypus aeneocephalus_5.jpg,Rugilus,"[('Bisnius', 0.06763116), ('Lithocharis', 0.12855573), ('Rugilus', 0.3379981)]"
images_genus/Ocypus/Ocypus aeneocephalus_6.jpg,Rugilus,"[('Bisnius', 0.067526214), ('Lithocharis', 0.13348895), ('Rugilus', 0.32531732)]"
images_genus/Ocypus/Ocypus aeneocephalus_7.jpg,Rugilus,"[('Bisnius', 0.06790663), ('Lithocharis', 0.13223298), ('Rugilus', 0.32864863)]"
images_genus/Ocypus/Ocypus aeneocephalus_8.jpg,Rugilus,"[('Bisnius', 0.0694271), ('Lithocharis', 0.1302546), ('Rugilus', 0.33168715)]"
images_genus/Ocypus/Ocypus aeneocephalus_9.jpg,Rugilus,"[('Bisnius', 0.0684259), ('Lithocharis', 0.12931915), ('Rugilus', 0.33729768)]"
images_genus/Ocypus/Ocypus brunnipes_10.jpg,Rugilus,"[('Bisnius', 0.069513775), ('Lithocharis', 0.1288407), ('Rugilus', 0.32894215)]"
images_genus/Ocypus/Ocypus brunnipes_11.jpg,Rugilus,"[('Bisnius', 0.07059119), ('Lithocharis', 0.12116735), ('Rugilus', 0.3473387)]"
images_genus/Ocypus/Ocypus brunnipes_12.jpg,Rugilus,"[('Bisnius', 0.0693267), ('Lithocharis', 0.1291095), ('Rugilus', 0.34293386)]"
images_genus/Ocypus/Ocypus brunnipes_13.jpg,Rugilus,"[('Bisnius', 0.06952111), ('Lithocharis', 0.13030745), ('Rugilus', 0.33065176)]"
images_genus/Ocypus/Ocypus brunnipes_14.jpg,Rugilus,"[('Bisnius', 0.069295235), ('Lithocharis', 0.13170058), ('Rugilus', 0.32870165)]"
images_genus/Ocypus/Ocypus brunnipes_15.jpg,Rugilus,"[('Bisnius', 0.06913781), ('Lithocharis', 0.13018462), ('Rugilus', 0.33003676)]"
images_genus/Ocypus/Ocypus brunnipes_5.jpg,Rugilus,"[('Bisnius', 0.06908999), ('Lithocharis', 0.13112026), ('Rugilus', 0.33305025)]"
images_genus/Ocypus/Ocypus brunnipes_6.jpg,Rugilus,"[('Bisnius', 0.06822233), ('Lithocharis', 0.12907673), ('Rugilus', 0.34539342)]"
images_genus/Ocypus/Ocypus brunnipes_7.jpg,Rugilus,"[('Bisnius', 0.069789685), ('Lithocharis', 0.12902248), ('Rugilus', 0.33463898)]"
images_genus/Ocypus/Ocypus brunnipes_8.jpg,Rugilus,"[('Bisnius', 0.06924928), ('Lithocharis', 0.1283607), ('Rugilus', 0.33870316)]"
images_genus/Ocypus/Ocypus brunnipes_9.jpg,Rugilus,"[('Bisnius', 0.068202026), ('Lithocharis', 0.13503946), ('Rugilus', 0.32426512)]"
images_genus/Ocypus/Ocypus fuscatus_10.jpg,Rugilus,"[('Bisnius', 0.07268945), ('Lithocharis', 0.11889335), ('Rugilus', 0.34883168)]"
images_genus/Ocypus/Ocypus fuscatus_11.jpg,Rugilus,"[('Bisnius', 0.071665905), ('Lithocharis', 0.119823396), ('Rugilus', 0.34538782)]"
images_genus/Ocypus/Ocypus fuscatus_4.jpg,Rugilus,"[('Bisnius', 0.069986396), ('Lithocharis', 0.12673707), ('Rugilus', 0.34371355)]"
images_genus/Ocypus/Ocypus fuscatus_5.jpg,Rugilus,"[('Bisnius', 0.06925224), ('Lithocharis', 0.13123268), ('Rugilus', 0.33096188)]"
images_genus/Ocypus/Ocypus fuscatus_6.jpg,Rugilus,"[('Bisnius', 0.07121505), ('Lithocharis', 0.12325818), ('Rugilus', 0.34007362)]"
images_genus/Ocypus/Ocypus fuscatus_7.jpg,Rugilus,"[('Bisnius', 0.0721181), ('Lithocharis', 0.12268992), ('Rugilus', 0.33042935)]"
images_genus/Ocypus/Ocypus fuscatus_8.jpg,Rugilus,"[('Bisnius', 0.07018187), ('Lithocharis', 0.12729488), ('Rugilus', 0.33306324)]"
images_genus/Ocypus/Ocypus fuscatus_9.jpg,Rugilus,"[('Bisnius', 0.07280726), ('Lithocharis', 0.11932342), ('Rugilus', 0.34142756)]"
images_genus/Ocypus/Ocypus nitens_10.jpg,Rugilus,"[('Bisnius', 0.06792321), ('Lithocharis', 0.14098275), ('Rugilus', 0.3051789)]"
images_genus/Ocypus/Ocypus nitens_11.jpg,Rugilus,"[('Bisnius', 0.06925588), ('Lithocharis', 0.13369793), ('Rugilus', 0.32080764)]"
images_genus/Ocypus/Ocypus nitens_12.jpg,Rugilus,"[('Bisnius', 0.06943429), ('Lithocharis', 0.13337114), ('Rugilus', 0.3237036)]"
images_genus/Ocypus/Ocypus nitens_13.jpg,Rugilus,"[('Bisnius', 0.07089102), ('Lithocharis', 0.12551607), ('Rugilus', 0.3426608)]"
images_genus/Ocypus/Ocypus nitens_14.jpg,Rugilus,"[('Bisnius', 0.070878334), ('Lithocharis', 0.12135858), ('Rugilus', 0.34989393)]"
images_genus/Ocypus/Ocypus nitens_15.jpg,Rugilus,"[('Bisnius', 0.06816758), ('Lithocharis', 0.13724673), ('Rugilus', 0.3171879)]"
images_genus/Ocypus/Ocypus nitens_16.jpg,Rugilus,"[('Bisnius', 0.068313435), ('Lithocharis', 0.13055238), ('Rugilus', 0.32852715)]"
images_genus/Ocypus/Ocypus nitens_17.jpg,Rugilus,"[('Bisnius', 0.070817806), ('Lithocharis', 0.1289564), ('Rugilus', 0.33089694)]"
images_genus/Ocypus/Ocypus nitens_18.jpg,Rugilus,"[('Bisnius', 0.071226), ('Lithocharis', 0.12571065), ('Rugilus', 0.33788094)]"
images_genus/Ocypus/Ocypus nitens_6.jpg,Rugilus,"[('Bisnius', 0.06958057), ('Lithocharis', 0.13071208), ('Rugilus', 0.33189657)]"
images_genus/Ocypus/Ocypus nitens_7.jpg,Rugilus,"[('Bisnius', 0.06886265), ('Lithocharis', 0.13204478), ('Rugilus', 0.33289206)]"
images_genus/Ocypus/Ocypus nitens_8.jpg,Rugilus,"[('Bisnius', 0.07102074), ('Lithocharis', 0.13022539), ('Rugilus', 0.33294395)]"
images_genus/Ocypus/Ocypus nitens_9.jpg,Rugilus,"[('Bisnius', 0.068897665), ('Lithocharis', 0.13193245), ('Rugilus', 0.32912502)]"
images_genus/Ocypus/Ocypus olens_2.jpg,Rugilus,"[('Bisnius', 0.068819575), ('Lithocharis', 0.13045754), ('Rugilus', 0.3350874)]"
images_genus/Ocypus/Ocypus olens_3.jpg,Rugilus,"[('Bisnius', 0.06944158), ('Lithocharis', 0.12610142), ('Rugilus', 0.33986646)]"
images_genus/Ocypus/Ocypus olens_4.jpg,Rugilus,"[('Bisnius', 0.06847079), ('Lithocharis', 0.13553958), ('Rugilus', 0.32566503)]"
images_genus/Ocypus/Ocypus olens_5.jpg,Rugilus,"[('Bisnius', 0.071200214), ('Lithocharis', 0.12458185), ('Rugilus', 0.34297636)]"
images_genus/Ocypus/Ocypus olens_6.jpg,Rugilus,"[('Bisnius', 0.06769326), ('Lithocharis', 0.13241145), ('Rugilus', 0.33695298)]"
images_genus/Ocypus/Ocypus ophthalmicus_3.jpg,Rugilus,"[('Bisnius', 0.07040275), ('Lithocharis', 0.1303551), ('Rugilus', 0.32920846)]"
images_genus/Ocypus/Ocypus ophthalmicus_4.jpg,Rugilus,"[('Bisnius', 0.06846112), ('Lithocharis', 0.12828374), ('Rugilus', 0.3373043)]"
images_genus/Ocypus/Ocypus ophthalmicus_5.jpg,Rugilus,"[('Bisnius', 0.06875561), ('Lithocharis', 0.1291828), ('Rugilus', 0.33289528)]"
images_genus/Ocypus/Ocypus ophthalmicus_6.jpg,Rugilus,"[('Bisnius', 0.06845075), ('Lithocharis', 0.13274115), ('Rugilus', 0.3242151)]"
images_genus/Ocypus/Ocypus ophthalmicus_7.jpg,Rugilus,"[('Bisnius', 0.06963699), ('Lithocharis', 0.12721342), ('Rugilus', 0.3354214)]"
images_genus/Ocypus/Ocypus ophthalmicus_8.jpg,Rugilus,"[('Bisnius', 0.07274904), ('Lithocharis', 0.12039302), ('Rugilus', 0.35398102)]"
images_genus/Ocypus/Ocypus picipennis_10.jpg,Rugilus,"[('Bisnius', 0.06906741), ('Lithocharis', 0.1275443), ('Rugilus', 0.33086362)]"
images_genus/Ocypus/Ocypus picipennis_11.jpg,Rugilus,"[('Bisnius', 0.06795333), ('Lithocharis', 0.13255863), ('Rugilus', 0.32121766)]"
images_genus/Ocypus/Ocypus picipennis_12.jpg,Rugilus,"[('Bisnius', 0.06776972), ('Lithocharis', 0.1378204), ('Rugilus', 0.309711)]"
images_genus/Ocypus/Ocypus picipennis_13.jpg,Rugilus,"[('Bisnius', 0.06913102), ('Lithocharis', 0.13071637), ('Rugilus', 0.32131502)]"
images_genus/Ocypus/Ocypus picipennis_14.jpg,Rugilus,"[('Bisnius', 0.069735244), ('Lithocharis', 0.13158101), ('Rugilus', 0.33110023)]"
images_genus/Ocypus/Ocypus picipennis_15.jpg,Rugilus,"[('Bisnius', 0.068671584), ('Lithocharis', 0.12660825), ('Rugilus', 0.33199796)]"
images_genus/Ocypus/Ocypus picipennis_5.jpg,Rugilus,"[('Bisnius', 0.06725462), ('Lithocharis', 0.13533534), ('Rugilus', 0.31669283)]"
images_genus/Ocypus/Ocypus picipennis_6.jpg,Rugilus,"[('Bisnius', 0.068599746), ('Lithocharis', 0.13065155), ('Rugilus', 0.3266457)]"
images_genus/Ocypus/Ocypus picipennis_7.jpg,Rugilus,"[('Bisnius', 0.07095021), ('Lithocharis', 0.12664561), ('Rugilus', 0.33172885)]"
images_genus/Ocypus/Ocypus picipennis_8.jpg,Rugilus,"[('Bisnius', 0.069524586), ('Lithocharis', 0.13101907), ('Rugilus', 0.3237373)]"
images_genus/Ocypus/Ocypus picipennis_9.jpg,Rugilus,"[('Bisnius', 0.0687663), ('Lithocharis', 0.12614231), ('Rugilus', 0.33223498)]"
images_genus/Phacophallus/Phacophallus parumpunctatus_3.jpg,Rugilus,"[('Bisnius', 0.06939023), ('Lithocharis', 0.12849267), ('Rugilus', 0.34160367)]"
images_genus/Phacophallus/Phacophallus parumpunctatus_4.jpg,Rugilus,"[('Bisnius', 0.070025355), ('Lithocharis', 0.1274526), ('Rugilus', 0.3422395)]"
images_genus/Phacophallus/Phacophallus parumpunctatus_5.jpg,Rugilus,"[('Bisnius', 0.06997294), ('Lithocharis', 0.12684704), ('Rugilus', 0.3437865)]"
images_genus/Phacophallus/Phacophallus parumpunctatus_6.jpg,Rugilus,"[('Bisnius', 0.06940797), ('Lithocharis', 0.12926766), ('Rugilus', 0.34078914)]"
images_genus/Phacophallus/Phacophallus parumpunctatus_7.jpg,Rugilus,"[('Bisnius', 0.06989541), ('Lithocharis', 0.12820423), ('Rugilus', 0.3413067)]"
images_genus/Phacophallus/Phacophallus parumpunctatus_8.jpg,Rugilus,"[('Bisnius', 0.06972762), ('Lithocharis', 0.12950566), ('Rugilus', 0.34003055)]"
images_genus/Gabronthus/Gabronthus thermarum_2.jpg,Rugilus,"[('Bisnius', 0.06974468), ('Lithocharis', 0.13103257), ('Rugilus', 0.3375354)]"
images_genus/Gabronthus/Gabronthus thermarum_3.jpg,Rugilus,"[('Bisnius', 0.0694394), ('Lithocharis', 0.1310896), ('Rugilus', 0.33724535)]"
images_genus/Gabronthus/Gabronthus thermarum_4.jpg,Rugilus,"[('Bisnius', 0.06936842), ('Lithocharis', 0.12897609), ('Rugilus', 0.33558947)]"
images_genus/Gabronthus/Gabronthus thermarum_5.jpg,Rugilus,"[('Bisnius', 0.069989376), ('Lithocharis', 0.12776674), ('Rugilus', 0.3433955)]"
images_genus/Gabronthus/Gabronthus thermarum_6.jpg,Rugilus,"[('Bisnius', 0.06952818), ('Lithocharis', 0.12896402), ('Rugilus', 0.34003252)]"
images_genus/Heterothops/Heterothops binotatus_10.jpg,Rugilus,"[('Bisnius', 0.068791), ('Lithocharis', 0.13167518), ('Rugilus', 0.33605093)]"
images_genus/Heterothops/Heterothops binotatus_11.jpg,Rugilus,"[('Bisnius', 0.06983048), ('Lithocharis', 0.12827241), ('Rugilus', 0.3419435)]"
images_genus/Heterothops/Heterothops binotatus_12.jpg,Rugilus,"[('Bisnius', 0.068410404), ('Lithocharis', 0.13315246), ('Rugilus', 0.33407837)]"
images_genus/Heterothops/Heterothops binotatus_13.jpg,Rugilus,"[('Bisnius', 0.069030255), ('Lithocharis', 0.13002662), ('Rugilus', 0.33569127)]"
images_genus/Heterothops/Heterothops binotatus_14.jpg,Rugilus,"[('Bisnius', 0.069094405), ('Lithocharis', 0.13120005), ('Rugilus', 0.33629996)]"
images_genus/Heterothops/Heterothops binotatus_15.jpg,Rugilus,"[('Bisnius', 0.06883367), ('Lithocharis', 0.13018806), ('Rugilus', 0.33754268)]"
images_genus/Heterothops/Heterothops binotatus_16.jpg,Rugilus,"[('Bisnius', 0.06895008), ('Lithocharis', 0.13027531), ('Rugilus', 0.33637103)]"
images_genus/Heterothops/Heterothops binotatus_17.jpg,Rugilus,"[('Bisnius', 0.069084525), ('Lithocharis', 0.12889037), ('Rugilus', 0.34208894)]"
images_genus/Heterothops/Heterothops binotatus_18.jpg,Rugilus,"[('Bisnius', 0.069542274), ('Lithocharis', 0.12864752), ('Rugilus', 0.3426198)]"
images_genus/Heterothops/Heterothops binotatus_19.jpg,Rugilus,"[('Bisnius', 0.06910013), ('Lithocharis', 0.13045463), ('Rugilus', 0.3376307)]"
images_genus/Heterothops/Heterothops binotatus_20.jpg,Rugilus,"[('Bisnius', 0.06826438), ('Lithocharis', 0.13200815), ('Rugilus', 0.3357932)]"
images_genus/Heterothops/Heterothops binotatus_21.jpg,Rugilus,"[('Bisnius', 0.069930166), ('Lithocharis', 0.12726568), ('Rugilus', 0.34263965)]"
images_genus/Heterothops/Heterothops binotatus_7.jpg,Rugilus,"[('Bisnius', 0.068935215), ('Lithocharis', 0.1304171), ('Rugilus', 0.34190595)]"
images_genus/Heterothops/Heterothops binotatus_8.jpg,Rugilus,"[('Bisnius', 0.06907138), ('Lithocharis', 0.13055106), ('Rugilus', 0.33214182)]"
images_genus/Heterothops/Heterothops binotatus_9.jpg,Rugilus,"[('Bisnius', 0.0690267), ('Lithocharis', 0.13077185), ('Rugilus', 0.33656603)]"
images_genus/Heterothops/Heterothops dissimilis_3.jpg,Rugilus,"[('Bisnius', 0.06909354), ('Lithocharis', 0.13249591), ('Rugilus', 0.33333838)]"
images_genus/Heterothops/Heterothops dissimilis_4.jpg,Rugilus,"[('Bisnius', 0.06887264), ('Lithocharis', 0.13073467), ('Rugilus', 0.33782706)]"
images_genus/Heterothops/Heterothops dissimilis_5.jpg,Rugilus,"[('Bisnius', 0.06880637), ('Lithocharis', 0.13040136), ('Rugilus', 0.34015238)]"
images_genus/Heterothops/Heterothops dissimilis_6.jpg,Rugilus,"[('Bisnius', 0.069415435), ('Lithocharis', 0.13095517), ('Rugilus', 0.33685082)]"
images_genus/Heterothops/Heterothops dissimilis_7.jpg,Rugilus,"[('Bisnius', 0.068871066), ('Lithocharis', 0.13139524), ('Rugilus', 0.33822235)]"
images_genus/Heterothops/Heterothops dissimilis_8.jpg,Rugilus,"[('Bisnius', 0.06944646), ('Lithocharis', 0.13035722), ('Rugilus', 0.33430344)]"
images_genus/Heterothops/Heterothops dissimilis_9.jpg,Rugilus,"[('Bisnius', 0.06885599), ('Lithocharis', 0.13146025), ('Rugilus', 0.33323896)]"
images_genus/Heterothops/Heterothops minutus_3.jpg,Rugilus,"[('Bisnius', 0.069494076), ('Lithocharis', 0.13144225), ('Rugilus', 0.33194345)]"
images_genus/Heterothops/Heterothops minutus_4.jpg,Rugilus,"[('Bisnius', 0.06848785), ('Lithocharis', 0.13128), ('Rugilus', 0.33583033)]"
images_genus/Heterothops/Heterothops minutus_5.jpg,Rugilus,"[('Bisnius', 0.069140755), ('Lithocharis', 0.130064), ('Rugilus', 0.33844155)]"
images_genus/Heterothops/Heterothops minutus_6.jpg,Rugilus,"[('Bisnius', 0.06919412), ('Lithocharis', 0.1306251), ('Rugilus', 0.33688855)]"
images_genus/Heterothops/Heterothops minutus_7.jpg,Rugilus,"[('Bisnius', 0.06987408), ('Lithocharis', 0.12848754), ('Rugilus', 0.33948165)]"
images_genus/Heterothops/Heterothops minutus_8.jpg,Rugilus,"[('Bisnius', 0.069491684), ('Lithocharis', 0.13147111), ('Rugilus', 0.3313728)]"
images_genus/Heterothops/Heterothops niger_10.jpg,Rugilus,"[('Bisnius', 0.069320224), ('Lithocharis', 0.13029751), ('Rugilus', 0.33848754)]"
images_genus/Heterothops/Heterothops niger_11.jpg,Rugilus,"[('Bisnius', 0.068942845), ('Lithocharis', 0.12977365), ('Rugilus', 0.33776572)]"
images_genus/Heterothops/Heterothops niger_12.jpg,Rugilus,"[('Bisnius', 0.0692683), ('Lithocharis', 0.13035297), ('Rugilus', 0.3361576)]"
images_genus/Heterothops/Heterothops niger_4.jpg,Rugilus,"[('Bisnius', 0.068703175), ('Lithocharis', 0.13124065), ('Rugilus', 0.33562317)]"
images_genus/Heterothops/Heterothops niger_5.jpg,Rugilus,"[('Bisnius', 0.0693008), ('Lithocharis', 0.12824501), ('Rugilus', 0.34152177)]"
images_genus/Heterothops/Heterothops niger_6.jpg,Rugilus,"[('Bisnius', 0.06958322), ('Lithocharis', 0.12964705), ('Rugilus', 0.33787)]"
images_genus/Heterothops/Heterothops niger_7.jpg,Rugilus,"[('Bisnius', 0.069095336), ('Lithocharis', 0.12982145), ('Rugilus', 0.33964065)]"
images_genus/Heterothops/Heterothops niger_8.jpg,Rugilus,"[('Bisnius', 0.06897713), ('Lithocharis', 0.1302225), ('Rugilus', 0.3384799)]"
images_genus/Heterothops/Heterothops niger_9.jpg,Rugilus,"[('Bisnius', 0.06944433), ('Lithocharis', 0.12977217), ('Rugilus', 0.33904824)]"
images_genus/Heterothops/Heterothops praevius_10.jpg,Rugilus,"[('Bisnius', 0.06911412), ('Lithocharis', 0.13061596), ('Rugilus', 0.34086764)]"
images_genus/Heterothops/Heterothops praevius_11.jpg,Rugilus,"[('Bisnius', 0.0698778), ('Lithocharis', 0.12905224), ('Rugilus', 0.33756784)]"
images_genus/Heterothops/Heterothops praevius_12.jpg,Rugilus,"[('Bisnius', 0.06934421), ('Lithocharis', 0.12896906), ('Rugilus', 0.34241593)]"
images_genus/Heterothops/Heterothops praevius_13.jpg,Rugilus,"[('Bisnius', 0.0686095), ('Lithocharis', 0.13189845), ('Rugilus', 0.33531258)]"
images_genus/Heterothops/Heterothops praevius_14.jpg,Rugilus,"[('Bisnius', 0.068393156), ('Lithocharis', 0.13075905), ('Rugilus', 0.3340339)]"
images_genus/Heterothops/Heterothops praevius_15.jpg,Rugilus,"[('Bisnius', 0.06919527), ('Lithocharis', 0.13140796), ('Rugilus', 0.33337462)]"
images_genus/Heterothops/Heterothops praevius_5.jpg,Rugilus,"[('Bisnius', 0.068387635), ('Lithocharis', 0.13165036), ('Rugilus', 0.3370705)]"
images_genus/Heterothops/Heterothops praevius_6.jpg,Rugilus,"[('Bisnius', 0.06921744), ('Lithocharis', 0.13088813), ('Rugilus', 0.33618346)]"
images_genus/Heterothops/Heterothops praevius_7.jpg,Rugilus,"[('Bisnius', 0.06945229), ('Lithocharis', 0.12919722), ('Rugilus', 0.3414425)]"
images_genus/Heterothops/Heterothops praevius_8.jpg,Rugilus,"[('Bisnius', 0.06897393), ('Lithocharis', 0.12953356), ('Rugilus', 0.33657068)]"
images_genus/Heterothops/Heterothops praevius_9.jpg,Rugilus,"[('Bisnius', 0.068693414), ('Lithocharis', 0.13080385), ('Rugilus', 0.33699647)]"
images_genus/Heterothops/Heterothops quadripunctulus_10.jpg,Rugilus,"[('Bisnius', 0.069232024), ('Lithocharis', 0.13040663), ('Rugilus', 0.34052798)]"
images_genus/Heterothops/Heterothops quadripunctulus_11.jpg,Rugilus,"[('Bisnius', 0.06935131), ('Lithocharis', 0.13030837), ('Rugilus', 0.33611217)]"
images_genus/Heterothops/Heterothops quadripunctulus_12.jpg,Rugilus,"[('Bisnius', 0.069139615), ('Lithocharis', 0.13227536), ('Rugilus', 0.3379787)]"
images_genus/Heterothops/Heterothops quadripunctulus_13.jpg,Rugilus,"[('Bisnius', 0.068749875), ('Lithocharis', 0.13062835), ('Rugilus', 0.3379233)]"
images_genus/Heterothops/Heterothops quadripunctulus_14.jpg,Rugilus,"[('Bisnius', 0.06918707), ('Lithocharis', 0.13134652), ('Rugilus', 0.33799636)]"
images_genus/Heterothops/Heterothops quadripunctulus_15.jpg,Rugilus,"[('Bisnius', 0.06949938), ('Lithocharis', 0.1302765), ('Rugilus', 0.33996126)]"
images_genus/Heterothops/Heterothops quadripunctulus_16.jpg,Rugilus,"[('Bisnius', 0.069205925), ('Lithocharis', 0.13140088), ('Rugilus', 0.33785945)]"
images_genus/Heterothops/Heterothops quadripunctulus_17.jpg,Rugilus,"[('Bisnius', 0.06962868), ('Lithocharis', 0.13159871), ('Rugilus', 0.3339357)]"
images_genus/Heterothops/Heterothops quadripunctulus_6.jpg,Rugilus,"[('Bisnius', 0.06958054), ('Lithocharis', 0.12941156), ('Rugilus', 0.3362799)]"
images_genus/Heterothops/Heterothops quadripunctulus_7.jpg,Rugilus,"[('Bisnius', 0.069223), ('Lithocharis', 0.13242944), ('Rugilus', 0.33216405)]"
images_genus/Heterothops/Heterothops quadripunctulus_8.jpg,Rugilus,"[('Bisnius', 0.06885303), ('Lithocharis', 0.1325347), ('Rugilus', 0.33738464)]"
images_genus/Heterothops/Heterothops quadripunctulus_9.jpg,Rugilus,"[('Bisnius', 0.068950966), ('Lithocharis', 0.1293955), ('Rugilus', 0.34211072)]"
images_genus/Heterothops/Heterothops stiglundbergi_1.jpg,Rugilus,"[('Bisnius', 0.0686783), ('Lithocharis', 0.13067693), ('Rugilus', 0.3445793)]"
images_genus/Heterothops/Heterothops stiglundbergi_2.jpg,Rugilus,"[('Bisnius', 0.06876252), ('Lithocharis', 0.1313017), ('Rugilus', 0.338407)]"
images_genus/Heterothops/Heterothops stiglundbergi_3.jpg,Rugilus,"[('Bisnius', 0.06937534), ('Lithocharis', 0.13170871), ('Rugilus', 0.3395388)]"
images_genus/Quedius/Quedius auricomus_10.jpg,Rugilus,"[('Bisnius', 0.06881538), ('Lithocharis', 0.13157846), ('Rugilus', 0.33251333)]"
images_genus/Quedius/Quedius auricomus_11.jpg,Rugilus,"[('Bisnius', 0.06666627), ('Lithocharis', 0.1363056), ('Rugilus', 0.3113333)]"
images_genus/Quedius/Quedius auricomus_12.jpg,Rugilus,"[('Bisnius', 0.06912114), ('Lithocharis', 0.12980813), ('Rugilus', 0.33805522)]"
images_genus/Quedius/Quedius auricomus_13.jpg,Rugilus,"[('Bisnius', 0.06834635), ('Lithocharis', 0.1323182), ('Rugilus', 0.33312705)]"
images_genus/Quedius/Quedius auricomus_14.jpg,Rugilus,"[('Bisnius', 0.06896568), ('Lithocharis', 0.13011119), ('Rugilus', 0.3364708)]"
images_genus/Quedius/Quedius auricomus_15.jpg,Rugilus,"[('Bisnius', 0.06812232), ('Lithocharis', 0.13112141), ('Rugilus', 0.33427495)]"
images_genus/Quedius/Quedius auricomus_16.jpg,Rugilus,"[('Bisnius', 0.068785384), ('Lithocharis', 0.13190861), ('Rugilus', 0.3321242)]"
images_genus/Quedius/Quedius auricomus_17.jpg,Rugilus,"[('Bisnius', 0.06841916), ('Lithocharis', 0.12879014), ('Rugilus', 0.34214622)]"
images_genus/Quedius/Quedius auricomus_6.jpg,Rugilus,"[('Bisnius', 0.06898286), ('Lithocharis', 0.13015166), ('Rugilus', 0.3386604)]"
images_genus/Quedius/Quedius auricomus_7.jpg,Rugilus,"[('Bisnius', 0.06871957), ('Lithocharis', 0.12937908), ('Rugilus', 0.34232616)]"
images_genus/Quedius/Quedius auricomus_8.jpg,Rugilus,"[('Bisnius', 0.06935973), ('Lithocharis', 0.13185805), ('Rugilus', 0.33778754)]"
images_genus/Quedius/Quedius auricomus_9.jpg,Rugilus,"[('Bisnius', 0.06929671), ('Lithocharis', 0.13013963), ('Rugilus', 0.33459678)]"
images_genus/Quedius/Quedius boopoides_3.jpg,Rugilus,"[('Bisnius', 0.06871421), ('Lithocharis', 0.13125074), ('Rugilus', 0.32802016)]"
images_genus/Quedius/Quedius boopoides_4.jpg,Rugilus,"[('Bisnius', 0.06914585), ('Lithocharis', 0.13177332), ('Rugilus', 0.33222064)]"
images_genus/Quedius/Quedius boopoides_5.jpg,Rugilus,"[('Bisnius', 0.06864085), ('Lithocharis', 0.12944214), ('Rugilus', 0.3366731)]"
images_genus/Quedius/Quedius boopoides_6.jpg,Rugilus,"[('Bisnius', 0.06858988), ('Lithocharis', 0.1321623), ('Rugilus', 0.32856795)]"
images_genus/Quedius/Quedius boopoides_7.jpg,Rugilus,"[('Bisnius', 0.06923283), ('Lithocharis', 0.1316449), ('Rugilus', 0.32702604)]"
images_genus/Quedius/Quedius boopoides_8.jpg,Rugilus,"[('Bisnius', 0.06817901), ('Lithocharis', 0.1318034), ('Rugilus', 0.33121234)]"
images_genus/Quedius/Quedius boops_3.jpg,Rugilus,"[('Bisnius', 0.069270834), ('Lithocharis', 0.1286886), ('Rugilus', 0.3396652)]"
images_genus/Quedius/Quedius boops_4.jpg,Rugilus,"[('Bisnius', 0.06882175), ('Lithocharis', 0.1299218), ('Rugilus', 0.33751762)]"
images_genus/Quedius/Quedius boops_5.jpg,Rugilus,"[('Bisnius', 0.06918065), ('Lithocharis', 0.13062504), ('Rugilus', 0.34176874)]"
images_genus/Quedius/Quedius boops_6.jpg,Rugilus,"[('Bisnius', 0.06937771), ('Lithocharis', 0.12795311), ('Rugilus', 0.34191832)]"
images_genus/Quedius/Quedius boops_7.jpg,Rugilus,"[('Bisnius', 0.069678195), ('Lithocharis', 0.13080426), ('Rugilus', 0.33206117)]"
images_genus/Quedius/Quedius boops_8.jpg,Rugilus,"[('Bisnius', 0.068521), ('Lithocharis', 0.13063423), ('Rugilus', 0.33555833)]"
